Countries,Province/State,date,confirmed,recovered,deaths,CHE_per_capita,CHE_prop_GDP,DOM_prop_CHE,OOPS_prop_CHE,GGHE_prop_GDP,GGHE_per_capita,PVT_per_capita,OOPS_per_capita,GOV_SUB_INS,GGE,Lat,Long,Country Income Group
Indonesia,NA,2020-05-11,14265,2881,991,115,3,99,35,1,56,59,40,44,NA,-0.7893,113.9213,Low-Mid
Indonesia,NA,2020-05-12,14749,3063,1007,115,3,99,35,1,56,59,40,44,NA,-0.7893,113.9213,Low-Mid
Indonesia,NA,2020-05-13,15438,3287,1028,115,3,99,35,1,56,59,40,44,NA,-0.7893,113.9213,Low-Mid
Indonesia,NA,2020-05-14,16006,3518,1043,115,3,99,35,1,56,59,40,44,NA,-0.7893,113.9213,Low-Mid
Indonesia,NA,2020-05-15,16496,3803,1076,115,3,99,35,1,56,59,40,44,NA,-0.7893,113.9213,Low-Mid
Indonesia,NA,2020-05-16,17025,3911,1089,115,3,99,35,1,56,59,40,44,NA,-0.7893,113.9213,Low-Mid
Indonesia,NA,2020-05-17,17514,4129,1148,115,3,99,35,1,56,59,40,44,NA,-0.7893,113.9213,Low-Mid
Indonesia,NA,2020-05-18,18010,4324,1191,115,3,99,35,1,56,59,40,44,NA,-0.7893,113.9213,Low-Mid
Iran,NA,2020-01-22,0,0,0,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-01-23,0,0,0,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-01-24,0,0,0,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-01-25,0,0,0,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-01-26,0,0,0,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-01-27,0,0,0,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-01-28,0,0,0,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-01-29,0,0,0,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-01-30,0,0,0,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-01-31,0,0,0,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-02-01,0,0,0,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-02-02,0,0,0,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-02-03,0,0,0,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-02-04,0,0,0,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-02-05,0,0,0,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-02-06,0,0,0,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-02-07,0,0,0,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-02-08,0,0,0,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-02-09,0,0,0,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-02-10,0,0,0,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-02-11,0,0,0,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-02-12,0,0,0,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-02-13,0,0,0,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-02-14,0,0,0,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-02-15,0,0,0,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-02-16,0,0,0,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-02-17,0,0,0,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-02-18,0,0,0,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-02-19,2,0,2,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-02-20,5,0,2,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-02-21,18,0,4,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-02-22,28,0,5,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-02-23,43,0,8,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-02-24,61,0,12,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-02-25,95,0,16,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-02-26,139,49,19,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-02-27,245,49,26,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-02-28,388,73,34,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-02-29,593,123,43,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-03-01,978,175,54,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-03-02,1501,291,66,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-03-03,2336,291,77,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-03-04,2922,552,92,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-03-05,3513,739,107,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-03-06,4747,913,124,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-03-07,5823,1669,145,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-03-08,6566,2134,194,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-03-09,7161,2394,237,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-03-10,8042,2731,291,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-03-11,9000,2959,354,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-03-12,10075,2959,429,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-03-13,11364,2959,514,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-03-14,12729,2959,611,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-03-15,13938,4590,724,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-03-16,14991,4590,853,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-03-17,16169,5389,988,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-03-18,17361,5389,1135,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-03-19,18407,5710,1284,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-03-20,19644,6745,1433,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-03-21,20610,7635,1556,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-03-22,21638,7931,1685,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-03-23,23049,7931,1812,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-03-24,24811,8913,1934,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-03-25,27017,9625,2077,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-03-26,29406,10457,2234,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-03-27,32332,11133,2378,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-03-28,35408,11679,2517,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-03-29,38309,12391,2640,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-03-30,41495,13911,2757,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-03-31,44605,14656,2898,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-04-01,47593,15473,3036,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-04-02,50468,16711,3160,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-04-03,53183,17935,3294,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-04-04,55743,19736,3452,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-04-05,58226,19736,3603,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-04-06,60500,24236,3739,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-04-07,62589,27039,3872,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-04-08,64586,29812,3993,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-04-09,66220,32309,4110,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-04-10,68192,35465,4232,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-04-11,70029,41947,4357,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-04-12,71686,43894,4474,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-04-13,73303,45983,4585,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-04-14,74877,48129,4683,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-04-15,76389,49933,4777,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-04-16,77995,52229,4869,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-04-17,79494,54064,4958,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-04-18,80868,55987,5031,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-04-19,82211,57023,5118,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-04-20,83505,59273,5209,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-04-21,84802,60965,5297,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-04-22,85996,63113,5391,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-04-23,87026,64843,5481,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-04-24,88194,66599,5574,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-04-25,89328,68193,5650,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-04-26,90481,69657,5710,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-04-27,91472,70933,5806,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-04-28,92584,72439,5877,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-04-29,93657,73791,5957,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-04-30,94640,75103,6028,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-05-01,95646,76318,6091,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-05-02,96448,77350,6156,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-05-03,97424,78422,6203,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-05-04,98647,79379,6277,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-05-05,99970,80475,6340,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-05-06,101650,81587,6418,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-05-07,103135,82744,6486,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-05-08,104691,83837,6541,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-05-09,106220,85064,6589,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-05-10,107603,86143,6640,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-05-11,109286,87422,6685,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-05-12,110767,88357,6733,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-05-13,112725,89428,6783,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-05-14,114533,90539,6854,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-05-15,116635,91836,6902,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-05-16,118392,93147,6937,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-05-17,120198,94464,6988,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iran,NA,2020-05-18,122492,95661,7057,475,9,100,42,4,244,232,199,86,NA,32,53,Up-Mid
Iraq,NA,2020-01-22,0,0,0,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-01-23,0,0,0,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-01-24,0,0,0,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-01-25,0,0,0,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-01-26,0,0,0,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-01-27,0,0,0,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-01-28,0,0,0,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-01-29,0,0,0,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-01-30,0,0,0,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-01-31,0,0,0,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-02-01,0,0,0,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-02-02,0,0,0,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-02-03,0,0,0,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-02-04,0,0,0,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-02-05,0,0,0,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-02-06,0,0,0,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-02-07,0,0,0,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-02-08,0,0,0,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-02-09,0,0,0,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-02-10,0,0,0,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-02-11,0,0,0,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-02-12,0,0,0,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-02-13,0,0,0,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-02-14,0,0,0,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-02-15,0,0,0,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-02-16,0,0,0,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-02-17,0,0,0,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-02-18,0,0,0,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-02-19,0,0,0,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-02-20,0,0,0,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-02-21,0,0,0,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-02-22,0,0,0,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-02-23,0,0,0,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-02-24,1,0,0,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-02-25,1,0,0,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-02-26,5,0,0,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-02-27,7,0,0,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-02-28,7,0,0,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-02-29,13,0,0,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-03-01,19,0,0,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-03-02,26,0,0,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-03-03,32,0,0,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-03-04,35,0,2,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-03-05,35,0,2,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-03-06,40,0,3,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-03-07,54,0,4,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-03-08,60,0,6,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-03-09,60,3,6,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-03-10,71,3,7,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-03-11,71,15,7,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-03-12,71,15,8,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-03-13,101,24,9,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-03-14,110,26,10,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-03-15,116,26,10,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-03-16,124,26,10,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-03-17,154,32,11,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-03-18,164,43,12,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-03-19,192,43,13,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-03-20,208,49,17,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-03-21,214,51,17,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-03-22,233,57,20,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-03-23,266,57,23,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-03-24,316,75,27,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-03-25,346,103,29,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-03-26,382,105,36,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-03-27,458,122,40,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-03-28,506,131,42,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-03-29,547,143,42,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-03-30,630,152,46,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-03-31,694,170,50,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-04-01,728,182,52,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-04-02,772,202,54,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-04-03,820,226,54,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-04-04,878,259,56,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-04-05,961,279,61,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-04-06,1031,344,64,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-04-07,1122,373,65,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-04-08,1202,452,69,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-04-09,1232,496,69,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-04-10,1279,550,70,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-04-11,1318,601,72,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-04-12,1352,640,76,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-04-13,1378,717,78,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-04-14,1400,766,78,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-04-15,1415,812,79,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-04-16,1434,856,80,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-04-17,1482,906,81,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-04-18,1513,953,82,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-04-19,1539,1009,82,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-04-20,1574,1043,82,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-04-21,1602,1096,83,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-04-22,1631,1146,83,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-04-23,1677,1171,83,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-04-24,1708,1204,86,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-04-25,1763,1224,86,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-04-26,1820,1263,87,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-04-27,1847,1286,88,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-04-28,1928,1319,90,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-04-29,2003,1346,92,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-04-30,2085,1375,93,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-05-01,2153,1414,94,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-05-02,2219,1473,95,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-05-03,2296,1490,97,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-05-04,2346,1544,98,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-05-05,2431,1571,102,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-05-06,2480,1602,102,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-05-07,2543,1626,102,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-05-08,2603,1661,104,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-05-09,2679,1702,107,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-05-10,2767,1734,109,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-05-11,2818,1790,110,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-05-12,2913,1903,112,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-05-13,3032,1966,115,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-05-14,3143,2028,115,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-05-15,3193,2089,117,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-05-16,3260,2126,121,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-05-17,3404,2218,123,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Iraq,NA,2020-05-18,3554,2310,127,210,4,100,58,2,88,122,122,NA,NA,33,44,Up-Mid
Ireland,NA,2020-01-22,0,0,0,NA,7,100,12,5,NA,NA,611,1,NA,53.1424,-7.6921,Hi
Ireland,NA,2020-01-23,0,0,0,NA,7,100,12,5,NA,NA,611,1,NA,53.1424,-7.6921,Hi
Ireland,NA,2020-01-24,0,0,0,NA,7,100,12,5,NA,NA,611,1,NA,53.1424,-7.6921,Hi
Ireland,NA,2020-01-25,0,0,0,NA,7,100,12,5,NA,NA,611,1,NA,53.1424,-7.6921,Hi
Ireland,NA,2020-01-26,0,0,0,NA,7,100,12,5,NA,NA,611,1,NA,53.1424,-7.6921,Hi
Ireland,NA,2020-01-27,0,0,0,NA,7,100,12,5,NA,NA,611,1,NA,53.1424,-7.6921,Hi
Ireland,NA,2020-01-28,0,0,0,NA,7,100,12,5,NA,NA,611,1,NA,53.1424,-7.6921,Hi
Ireland,NA,2020-01-29,0,0,0,NA,7,100,12,5,NA,NA,611,1,NA,53.1424,-7.6921,Hi
Ireland,NA,2020-01-30,0,0,0,NA,7,100,12,5,NA,NA,611,1,NA,53.1424,-7.6921,Hi
